num	 lesson	student	skill	cell	right	eol
12544	 lesson	s248xzmpqp	Calculate_unit_rate	cell	1	eol
570	 lesson	sH9R2j01	Calculate_unit_rate	cell	0	eol
4924	 lesson	s271k46zmobti	Calculate_unit_rate	cell	0	eol
3887	 lesson	s271yp0sidssm	Calculate_unit_rate	cell	0	eol
11969	 lesson	s248g1paph	Calculate_unit_rate	cell	1	eol
13954	 lesson	s248iwnoa3	Calculate_unit_rate	cell	1	eol
11175	 lesson	s171RUh1Q	Calculate_unit_rate	cell	1	eol
1063	 lesson	sC76m01z	Calculate_unit_rate	cell	0	eol
2463	 lesson	s271l6xuybjzm	Calculate_unit_rate	cell	1	eol
3852	 lesson	s271wanf4c1o8	Calculate_unit_rate	cell	1	eol
9423	 lesson	sCD8Q2	Calculate_unit_rate	cell	1	eol
10656	 lesson	s171D9H8C	Calculate_unit_rate	cell	0	eol
13494	 lesson	s248qm8h48	Calculate_unit_rate	cell	1	eol
14038	 lesson	s248ld2fnl	Calculate_unit_rate	cell	1	eol
15510	 lesson	s248cu006t	Calculate_unit_rate	cell	1	eol
8471	 lesson	s250h6tra32v8	Calculate_unit_rate	cell	0	eol
14354	 lesson	s2485bqay0	Calculate_unit_rate	cell	1	eol
2283	 lesson	s271a4jzl61kh	Calculate_unit_rate	cell	1	eol
7878	 lesson	s2500vozmdgch	Calculate_unit_rate	cell	1	eol
6816	 lesson	s271np4zc8vd1	Calculate_unit_rate	cell	1	eol
16371	 lesson	s248lmchx5	Calculate_unit_rate	cell	1	eol
16260	 lesson	s248dn9bur	Calculate_unit_rate	cell	1	eol
16131	 lesson	s2481ihli2	Calculate_unit_rate	cell	0	eol
5214	 lesson	s271swzglvvxm	Calculate_unit_rate	cell	1	eol
8474	 lesson	s250h6tra32v8	Calculate_unit_rate	cell	1	eol
7784	 lesson	s236x225jc	Calculate_unit_rate	cell	1	eol
4203	 lesson	s271sxlbnhuj8	Calculate_unit_rate	cell	1	eol
10898	 lesson	s171YFPuw	Calculate_unit_rate	cell	1	eol
12833	 lesson	s248b2u55n	Calculate_unit_rate	cell	1	eol
4211	 lesson	s271sxlbnhuj8	Calculate_unit_rate	cell	1	eol
7604	 lesson	s236hvsrf2	Calculate_unit_rate	cell	1	eol
195	 lesson	sS2M2j2W	Calculate_unit_rate	cell	1	eol
6649	 lesson	s271pcwh6zshy	Calculate_unit_rate	cell	0	eol
10313	 lesson	s171IVNGa	Calculate_unit_rate	cell	0	eol
1155	 lesson	sF713eQN	Calculate_unit_rate	cell	1	eol
6153	 lesson	s271lda2pl3j5	Calculate_unit_rate	cell	1	eol
6696	 lesson	s2713xr7e2mrl	Calculate_unit_rate	cell	0	eol
12542	 lesson	s248xzmpqp	Calculate_unit_rate	cell	1	eol
10165	 lesson	s1712aRVk	Calculate_unit_rate	cell	0	eol
5561	 lesson	s2713iub9e45b	Calculate_unit_rate	cell	1	eol
11091	 lesson	s171mHjZ1	Calculate_unit_rate	cell	0	eol
5866	 lesson	s2715zk8yvhm2	Calculate_unit_rate	cell	0	eol
11173	 lesson	s171RUh1Q	Calculate_unit_rate	cell	0	eol
14393	 lesson	s2488gi45a	Calculate_unit_rate	cell	1	eol
9366	 lesson	s171HyaCo	Calculate_unit_rate	cell	1	eol
709	 lesson	sVd9xmeb	Calculate_unit_rate	cell	0	eol
16535	 lesson	s248221j0m	Calculate_unit_rate	cell	1	eol
8871	 lesson	s250vczqeknkn	Calculate_unit_rate	cell	1	eol
103	 lesson	s6zkEsmR	Calculate_unit_rate	cell	0	eol
9139	 lesson	s171ZXK0y	Calculate_unit_rate	cell	0	eol
6411	 lesson	s271iqvz5tgi6	Calculate_unit_rate	cell	1	eol
14687	 lesson	s248witr72	Calculate_unit_rate	cell	1	eol
9165	 lesson	s171DJdS4	Calculate_unit_rate	cell	0	eol
10547	 lesson	s171s6dHT	Calculate_unit_rate	cell	1	eol
7570	 lesson	s236hfghbw	Calculate_unit_rate	cell	0	eol
8448	 lesson	s250gwdn44nnw	Calculate_unit_rate	cell	1	eol
9947	 lesson	stwmF5	Calculate_unit_rate	cell	1	eol
1835	 lesson	sug982yk	Calculate_unit_rate	cell	1	eol
14296	 lesson	s248199mt7	Calculate_unit_rate	cell	0	eol
8665	 lesson	s250ngpo0blu8	Calculate_unit_rate	cell	1	eol
7424	 lesson	s2365c1xmz	Calculate_unit_rate	cell	1	eol
10627	 lesson	sNL002	Calculate_unit_rate	cell	1	eol
5615	 lesson	s271gp42wbol4	Calculate_unit_rate	cell	1	eol
2374	 lesson	s271g8nye4tne	Calculate_unit_rate	cell	1	eol
7951	 lesson	s250jinydnhom	Calculate_unit_rate	cell	1	eol
9728	 lesson	s171WqQfl	Calculate_unit_rate	cell	1	eol
7679	 lesson	s236pkt1lc	Calculate_unit_rate	cell	1	eol
13743	 lesson	s248p8amkt	Calculate_unit_rate	cell	1	eol
3287	 lesson	s2719d2i8bcpr	Calculate_unit_rate	cell	1	eol
3950	 lesson	s2711l993sfz5	Calculate_unit_rate	cell	0	eol
14835	 lesson	s2488yjm6k	Calculate_unit_rate	cell	0	eol
4768	 lesson	s271s5vixs3vo	Calculate_unit_rate	cell	1	eol
660	 lesson	slU0S6m4	Calculate_unit_rate	cell	0	eol
9648	 lesson	s171FrTcd	Calculate_unit_rate	cell	1	eol
12265	 lesson	s248mbp1cf	Calculate_unit_rate	cell	1	eol
9718	 lesson	s171WqQfl	Calculate_unit_rate	cell	0	eol
10073	 lesson	sD6XHX	Calculate_unit_rate	cell	1	eol
3075	 lesson	s271o6s7fc625	Calculate_unit_rate	cell	1	eol
7605	 lesson	s236hvsrf2	Calculate_unit_rate	cell	0	eol
14888	 lesson	s248ehviie	Calculate_unit_rate	cell	0	eol
5567	 lesson	s2713iub9e45b	Calculate_unit_rate	cell	1	eol
12120	 lesson	s248js8qhk	Calculate_unit_rate	cell	1	eol
14078	 lesson	s248ldqqcu	Calculate_unit_rate	cell	1	eol
688	 lesson	sSgkn3l2	Calculate_unit_rate	cell	0	eol
1468	 lesson	s4gcLyqe	Calculate_unit_rate	cell	1	eol
10315	 lesson	s171IVNGa	Calculate_unit_rate	cell	1	eol
14876	 lesson	s248ehviie	Calculate_unit_rate	cell	0	eol
8498	 lesson	s250hjlwvp5q0	Calculate_unit_rate	cell	0	eol
10051	 lesson	s171X71m0	Calculate_unit_rate	cell	1	eol
592	 lesson	si50VGo0	Calculate_unit_rate	cell	1	eol
2723	 lesson	s2712s6anbvn0	Calculate_unit_rate	cell	1	eol
8129	 lesson	s250wz0z176z7	Calculate_unit_rate	cell	0	eol
3021	 lesson	s271n5ftoiiwq	Calculate_unit_rate	cell	0	eol
9602	 lesson	sk0v2K	Calculate_unit_rate	cell	0	eol
11964	 lesson	s248g1paph	Calculate_unit_rate	cell	1	eol
1484	 lesson	s4ziT9K3	Calculate_unit_rate	cell	1	eol
8195	 lesson	s2505kudhl81c	Calculate_unit_rate	cell	0	eol
6922	 lesson	s271vysg05m7y	Calculate_unit_rate	cell	1	eol
14636	 lesson	s248uttwmx	Calculate_unit_rate	cell	0	eol
4324	 lesson	s271zfbwp9vwj	Calculate_unit_rate	cell	1	eol
9425	 lesson	sCD8Q2	Calculate_unit_rate	cell	1	eol
6197	 lesson	s271lyd14mrok	Calculate_unit_rate	cell	1	eol
9966	 lesson	s171FRyp3	Calculate_unit_rate	cell	1	eol
1287	 lesson	sMYmjG5R	Calculate_unit_rate	cell	0	eol
3729	 lesson	s271llx9u0y8n	Calculate_unit_rate	cell	1	eol
6897	 lesson	s271vysg05m7y	Calculate_unit_rate	cell	0	eol
7594	 lesson	s236hvsrf2	Calculate_unit_rate	cell	0	eol
13782	 lesson	s2480hxxcx	Calculate_unit_rate	cell	0	eol
9869	 lesson	shZ1B6	Calculate_unit_rate	cell	1	eol
13495	 lesson	s248qm8h48	Calculate_unit_rate	cell	0	eol
9144	 lesson	s171ZXK0y	Calculate_unit_rate	cell	1	eol
12632	 lesson	s248zczb3i	Calculate_unit_rate	cell	1	eol
1649	 lesson	sHsN9sHn	Calculate_unit_rate	cell	0	eol
13476	 lesson	s248qm8h48	Calculate_unit_rate	cell	1	eol
10396	 lesson	s1715Zzr7	Calculate_unit_rate	cell	1	eol
9717	 lesson	s171WqQfl	Calculate_unit_rate	cell	0	eol
9914	 lesson	s171M1Dzf	Calculate_unit_rate	cell	0	eol
16804	 lesson	s248bnh2wl	Calculate_unit_rate	cell	1	eol
11220	 lesson	s171s0AHa	Calculate_unit_rate	cell	1	eol
8274	 lesson	s25072fprd8bu	Calculate_unit_rate	cell	0	eol
3462	 lesson	s2718vytyrz9p	Calculate_unit_rate	cell	0	eol
10942	 lesson	s171051xl	Calculate_unit_rate	cell	1	eol
13576	 lesson	s248gb425z	Calculate_unit_rate	cell	0	eol
12590	 lesson	s248yvjppn	Calculate_unit_rate	cell	1	eol
5063	 lesson	s271t4snhnc5k	Calculate_unit_rate	cell	1	eol
15185	 lesson	s248mf49nd	Calculate_unit_rate	cell	1	eol
8925	 lesson	s250w2b188psk	Calculate_unit_rate	cell	1	eol
9993	 lesson	s171yLm8m	Calculate_unit_rate	cell	0	eol
8387	 lesson	s250a246zn48q	Calculate_unit_rate	cell	0	eol
16489	 lesson	s2481kqe62	Calculate_unit_rate	cell	0	eol
12762	 lesson	s2487zw9m8	Calculate_unit_rate	cell	1	eol
9992	 lesson	s171yLm8m	Calculate_unit_rate	cell	0	eol
6593	 lesson	s271jx9kzczgk	Calculate_unit_rate	cell	1	eol
138	 lesson	s8EWewH7	Calculate_unit_rate	cell	1	eol
13304	 lesson	s248y81vkb	Calculate_unit_rate	cell	0	eol
8922	 lesson	s250w2b188psk	Calculate_unit_rate	cell	0	eol
12071	 lesson	s248hh7azg	Calculate_unit_rate	cell	0	eol
8713	 lesson	s250p4rfsxze5	Calculate_unit_rate	cell	0	eol
5604	 lesson	s27168yaz30h6	Calculate_unit_rate	cell	0	eol
10678	 lesson	s171J2Zhn	Calculate_unit_rate	cell	0	eol
6047	 lesson	s271hj56ncqhi	Calculate_unit_rate	cell	1	eol
508	 lesson	sdIUTKe8	Calculate_unit_rate	cell	1	eol
5099	 lesson	s271wejqm0l9q	Calculate_unit_rate	cell	0	eol
1686	 lesson	snag5fy8	Calculate_unit_rate	cell	1	eol
340	 lesson	s1T4w47X	Calculate_unit_rate	cell	1	eol
3739	 lesson	s271llx9u0y8n	Calculate_unit_rate	cell	1	eol
14681	 lesson	s248witr72	Calculate_unit_rate	cell	1	eol
5366	 lesson	s271grhenl4ap	Calculate_unit_rate	cell	1	eol
9703	 lesson	s171E3Ky1	Calculate_unit_rate	cell	1	eol
10378	 lesson	s171yRG88	Calculate_unit_rate	cell	1	eol
15712	 lesson	s1712bs2B	Calculate_unit_rate	cell	0	eol
10457	 lesson	sD2MRF	Calculate_unit_rate	cell	0	eol
4288	 lesson	s271xqp306gvs	Calculate_unit_rate	cell	0	eol
4144	 lesson	s271ovyeoaomo	Calculate_unit_rate	cell	1	eol
4502	 lesson	s271h39ynsgp7	Calculate_unit_rate	cell	0	eol
9292	 lesson	s9J665	Calculate_unit_rate	cell	0	eol
9753	 lesson	sTPZxr	Calculate_unit_rate	cell	1	eol
3614	 lesson	s271glo85epj1	Calculate_unit_rate	cell	1	eol
9033	 lesson	s171SpYVZ	Calculate_unit_rate	cell	0	eol
15143	 lesson	s248dorqwi	Calculate_unit_rate	cell	1	eol
13778	 lesson	s2480hxxcx	Calculate_unit_rate	cell	1	eol
7650	 lesson	s236n14n80	Calculate_unit_rate	cell	1	eol
6501	 lesson	s271sys131man	Calculate_unit_rate	cell	1	eol
14796	 lesson	s2484tgyx0	Calculate_unit_rate	cell	0	eol
8109	 lesson	s250t1axmaayz	Calculate_unit_rate	cell	1	eol
4975	 lesson	s271mhp273g2i	Calculate_unit_rate	cell	1	eol
15130	 lesson	s248dorqwi	Calculate_unit_rate	cell	1	eol
2560	 lesson	s271sjweu45ee	Calculate_unit_rate	cell	1	eol
11215	 lesson	s171s0AHa	Calculate_unit_rate	cell	0	eol
12798	 lesson	s2488ghbcd	Calculate_unit_rate	cell	1	eol
15631	 lesson	s2483hyktg	Calculate_unit_rate	cell	1	eol
16347	 lesson	s248lmchx5	Calculate_unit_rate	cell	1	eol
881	 lesson	s59v7i97	Calculate_unit_rate	cell	0	eol
8827	 lesson	s250u7kofjtfz	Calculate_unit_rate	cell	1	eol
6296	 lesson	s271t9pn6kh3o	Calculate_unit_rate	cell	1	eol
10017	 lesson	s171HkjkC	Calculate_unit_rate	cell	0	eol
14959	 lesson	s248gydfy6	Calculate_unit_rate	cell	0	eol
5364	 lesson	s271grhenl4ap	Calculate_unit_rate	cell	1	eol
77	 lesson	s4gJnw14	Calculate_unit_rate	cell	0	eol
15170	 lesson	s248mf49nd	Calculate_unit_rate	cell	0	eol
10247	 lesson	s171jQdWL	Calculate_unit_rate	cell	0	eol
13721	 lesson	s248kc3ovy	Calculate_unit_rate	cell	0	eol
10186	 lesson	s171AYrrZ	Calculate_unit_rate	cell	1	eol
2743	 lesson	s2718raz4246j	Calculate_unit_rate	cell	1	eol
3420	 lesson	s2710rfey0hwa	Calculate_unit_rate	cell	0	eol
6430	 lesson	s271k4y8incfb	Calculate_unit_rate	cell	1	eol
6343	 lesson	s271zzbwqtqht	Calculate_unit_rate	cell	1	eol
10079	 lesson	sD6XHX	Calculate_unit_rate	cell	1	eol
5752	 lesson	s2711qx2mj1as	Calculate_unit_rate	cell	1	eol
967	 lesson	s7gi78ec	Calculate_unit_rate	cell	1	eol
2469	 lesson	s271l6xuybjzm	Calculate_unit_rate	cell	0	eol
1943	 lesson	sz7Zg3oy	Calculate_unit_rate	cell	0	eol
5026	 lesson	s271pph1io16i	Calculate_unit_rate	cell	0	eol
16285	 lesson	s248gk1kfb	Calculate_unit_rate	cell	0	eol
16341	 lesson	s248lmchx5	Calculate_unit_rate	cell	0	eol
5263	 lesson	s2713w5g3rmmc	Calculate_unit_rate	cell	1	eol
6698	 lesson	s2713xr7e2mrl	Calculate_unit_rate	cell	1	eol
10560	 lesson	s2n8Nx	Calculate_unit_rate	cell	1	eol
6949	 lesson	s271z20ersqhd	Calculate_unit_rate	cell	1	eol
2246	 lesson	s2718zd506kaa	Calculate_unit_rate	cell	1	eol
3314	 lesson	s271rojy1tuks	Calculate_unit_rate	cell	1	eol
8108	 lesson	s250t1axmaayz	Calculate_unit_rate	cell	1	eol
3019	 lesson	s271n5ftoiiwq	Calculate_unit_rate	cell	1	eol
8351	 lesson	s2509behtneyt	Calculate_unit_rate	cell	1	eol
5062	 lesson	s271t4snhnc5k	Calculate_unit_rate	cell	1	eol
14849	 lesson	s248asespl	Calculate_unit_rate	cell	0	eol
11566	 lesson	s24864dslr	Calculate_unit_rate	cell	0	eol
14528	 lesson	s248e6z0sm	Calculate_unit_rate	cell	1	eol
15149	 lesson	s248dorqwi	Calculate_unit_rate	cell	1	eol
14677	 lesson	s248witr72	Calculate_unit_rate	cell	0	eol
9334	 lesson	sKLRjL	Calculate_unit_rate	cell	1	eol
8054	 lesson	s250lqsrzsuye	Calculate_unit_rate	cell	1	eol
6918	 lesson	s271vysg05m7y	Calculate_unit_rate	cell	0	eol
12756	 lesson	s2487zw9m8	Calculate_unit_rate	cell	0	eol
442	 lesson	sA1MG2DB	Calculate_unit_rate	cell	1	eol
5091	 lesson	s271wejqm0l9q	Calculate_unit_rate	cell	1	eol
16127	 lesson	s2481ihli2	Calculate_unit_rate	cell	0	eol
3657	 lesson	s271i4z6165wh	Calculate_unit_rate	cell	1	eol
1460	 lesson	s4gcLyqe	Calculate_unit_rate	cell	0	eol
1983	 lesson	szt5vuLM	Calculate_unit_rate	cell	1	eol
3561	 lesson	s271epmo0ado6	Calculate_unit_rate	cell	1	eol
1947	 lesson	sz7Zg3oy	Calculate_unit_rate	cell	1	eol
4922	 lesson	s271k46zmobti	Calculate_unit_rate	cell	1	eol
12364	 lesson	s248pthl4g	Calculate_unit_rate	cell	1	eol
4011	 lesson	s27175h0ai21t	Calculate_unit_rate	cell	0	eol
12319	 lesson	s248oylglm	Calculate_unit_rate	cell	1	eol
7709	 lesson	s236t7jrx5	Calculate_unit_rate	cell	1	eol
6265	 lesson	s271q8lar05ly	Calculate_unit_rate	cell	0	eol
3943	 lesson	s2711l993sfz5	Calculate_unit_rate	cell	0	eol
5980	 lesson	s271aszlyphlx	Calculate_unit_rate	cell	0	eol
5562	 lesson	s2713iub9e45b	Calculate_unit_rate	cell	0	eol
9647	 lesson	s171FrTcd	Calculate_unit_rate	cell	1	eol
14591	 lesson	s248r31a7r	Calculate_unit_rate	cell	1	eol
5287	 lesson	s2714ysgpjn30	Calculate_unit_rate	cell	0	eol
14828	 lesson	s2488yjm6k	Calculate_unit_rate	cell	0	eol
8440	 lesson	s250gwdn44nnw	Calculate_unit_rate	cell	0	eol
2035	 lesson	s2711m108y8se	Calculate_unit_rate	cell	0	eol
10611	 lesson	sj2w80	Calculate_unit_rate	cell	1	eol
9890	 lesson	s171M1Dzf	Calculate_unit_rate	cell	1	eol
1105	 lesson	sE9dzBix	Calculate_unit_rate	cell	0	eol
14883	 lesson	s248ehviie	Calculate_unit_rate	cell	1	eol
3180	 lesson	s271w61z8n5v1	Calculate_unit_rate	cell	1	eol
5307	 lesson	s2716vly92i7k	Calculate_unit_rate	cell	0	eol
11495	 lesson	s2483bdea9	Calculate_unit_rate	cell	1	eol
7921	 lesson	s25066spccs8m	Calculate_unit_rate	cell	0	eol
1282	 lesson	sMYmjG5R	Calculate_unit_rate	cell	1	eol
2701	 lesson	s271x98q5smdq	Calculate_unit_rate	cell	0	eol
9939	 lesson	stwmF5	Calculate_unit_rate	cell	0	eol
16159	 lesson	s2481ihli2	Calculate_unit_rate	cell	1	eol
6815	 lesson	s271np4zc8vd1	Calculate_unit_rate	cell	0	eol
4528	 lesson	s271l1nh6mwb8	Calculate_unit_rate	cell	1	eol
15234	 lesson	s248s21red	Calculate_unit_rate	cell	1	eol
2207	 lesson	s2718jrcwcczt	Calculate_unit_rate	cell	1	eol
15885	 lesson	s171N77mW	Calculate_unit_rate	cell	1	eol
13445	 lesson	s248f1q8y5	Calculate_unit_rate	cell	1	eol
6330	 lesson	s2715ks018djo	Calculate_unit_rate	cell	0	eol
5385	 lesson	s271lq5000tu6	Calculate_unit_rate	cell	1	eol
12124	 lesson	s248js8qhk	Calculate_unit_rate	cell	1	eol
12021	 lesson	s248g1wh6o	Calculate_unit_rate	cell	0	eol
16658	 lesson	s2485t3e6y	Calculate_unit_rate	cell	1	eol
8622	 lesson	s250mr0b48m4d	Calculate_unit_rate	cell	0	eol
14490	 lesson	s248di4j0o	Calculate_unit_rate	cell	1	eol
6787	 lesson	s271ja101v90j	Calculate_unit_rate	cell	0	eol
9186	 lesson	s171xNxiY	Calculate_unit_rate	cell	0	eol
9167	 lesson	s171DJdS4	Calculate_unit_rate	cell	0	eol
9068	 lesson	s171mc75l	Calculate_unit_rate	cell	0	eol
2594	 lesson	s271tt6j61n7d	Calculate_unit_rate	cell	0	eol
5576	 lesson	s2713iub9e45b	Calculate_unit_rate	cell	1	eol
6404	 lesson	s271iqvz5tgi6	Calculate_unit_rate	cell	1	eol
2896	 lesson	s271k966j74lv	Calculate_unit_rate	cell	0	eol
4868	 lesson	s271ecl1bmic8	Calculate_unit_rate	cell	1	eol
15335	 lesson	s2480jbmfq	Calculate_unit_rate	cell	0	eol
4813	 lesson	s2715k99xjyag	Calculate_unit_rate	cell	1	eol
8547	 lesson	s250k9dza48i0	Calculate_unit_rate	cell	0	eol
417	 lesson	s2JcB729	Calculate_unit_rate	cell	0	eol
14994	 lesson	s248ifcrgm	Calculate_unit_rate	cell	1	eol
9719	 lesson	s171WqQfl	Calculate_unit_rate	cell	0	eol
13428	 lesson	s248f1q8y5	Calculate_unit_rate	cell	1	eol
2016	 lesson	s271041id2i2v	Calculate_unit_rate	cell	1	eol
6053	 lesson	s271hj56ncqhi	Calculate_unit_rate	cell	1	eol
16283	 lesson	s248gk1kfb	Calculate_unit_rate	cell	1	eol
8691	 lesson	s250nv9z94ms4	Calculate_unit_rate	cell	0	eol
3810	 lesson	s271ti60q7tk1	Calculate_unit_rate	cell	0	eol
4523	 lesson	s271l1nh6mwb8	Calculate_unit_rate	cell	1	eol
83	 lesson	s4gJnw14	Calculate_unit_rate	cell	0	eol
4162	 lesson	s271rezdh4q8m	Calculate_unit_rate	cell	1	eol
2831	 lesson	s271gt6vi3fr5	Calculate_unit_rate	cell	1	eol
81	 lesson	s4gJnw14	Calculate_unit_rate	cell	0	eol
1335	 lesson	sNOD85nt	Calculate_unit_rate	cell	1	eol
9904	 lesson	s171M1Dzf	Calculate_unit_rate	cell	1	eol
9359	 lesson	s171HyaCo	Calculate_unit_rate	cell	1	eol
10613	 lesson	sj2w80	Calculate_unit_rate	cell	1	eol
6266	 lesson	s271q8lar05ly	Calculate_unit_rate	cell	1	eol
2079	 lesson	s2713vuhx9y05	Calculate_unit_rate	cell	1	eol
7576	 lesson	s236hfghbw	Calculate_unit_rate	cell	0	eol
13450	 lesson	s248f1q8y5	Calculate_unit_rate	cell	1	eol
5913	 lesson	s271792vdsnnx	Calculate_unit_rate	cell	1	eol
7519	 lesson	s236algwxl	Calculate_unit_rate	cell	0	eol
8759	 lesson	s250srehigdpz	Calculate_unit_rate	cell	0	eol
4374	 lesson	s271o6dz7uglb	Calculate_unit_rate	cell	1	eol
1065	 lesson	sC76m01z	Calculate_unit_rate	cell	0	eol
7952	 lesson	s250jinydnhom	Calculate_unit_rate	cell	0	eol
7751	 lesson	s236tkg4nh	Calculate_unit_rate	cell	0	eol
11225	 lesson	s171s0AHa	Calculate_unit_rate	cell	1	eol
10376	 lesson	s171yRG88	Calculate_unit_rate	cell	0	eol
10276	 lesson	s171s9s36	Calculate_unit_rate	cell	1	eol
13699	 lesson	s248eah0pk	Calculate_unit_rate	cell	0	eol
12362	 lesson	s248pthl4g	Calculate_unit_rate	cell	0	eol
14872	 lesson	s248ehviie	Calculate_unit_rate	cell	0	eol
2669	 lesson	s271ctciuqlde	Calculate_unit_rate	cell	1	eol
8856	 lesson	s250vczqeknkn	Calculate_unit_rate	cell	0	eol
6046	 lesson	s271hj56ncqhi	Calculate_unit_rate	cell	1	eol
2017	 lesson	s271041id2i2v	Calculate_unit_rate	cell	1	eol
6065	 lesson	s271hsy517x6r	Calculate_unit_rate	cell	0	eol
3770	 lesson	s271pxhpzhcvq	Calculate_unit_rate	cell	1	eol
5449	 lesson	s271t1ine6k91	Calculate_unit_rate	cell	1	eol
13893	 lesson	s248en0u40	Calculate_unit_rate	cell	1	eol
11387	 lesson	s171v8Hxf	Calculate_unit_rate	cell	0	eol
4167	 lesson	s271rezdh4q8m	Calculate_unit_rate	cell	1	eol
16128	 lesson	s2481ihli2	Calculate_unit_rate	cell	0	eol
11491	 lesson	s2483bdea9	Calculate_unit_rate	cell	0	eol
6044	 lesson	s271hj56ncqhi	Calculate_unit_rate	cell	0	eol
9163	 lesson	s171DJdS4	Calculate_unit_rate	cell	0	eol
8524	 lesson	s250iv9qwwyb7	Calculate_unit_rate	cell	1	eol
1910	 lesson	sz3GhRzh	Calculate_unit_rate	cell	1	eol
7469	 lesson	s2367t4llc	Calculate_unit_rate	cell	0	eol
4321	 lesson	s271zfbwp9vwj	Calculate_unit_rate	cell	0	eol
7681	 lesson	s236pkt1lc	Calculate_unit_rate	cell	1	eol
8423	 lesson	s250emfee87ia	Calculate_unit_rate	cell	0	eol
13016	 lesson	s248nlbkaa	Calculate_unit_rate	cell	0	eol
3769	 lesson	s271pxhpzhcvq	Calculate_unit_rate	cell	1	eol
5460	 lesson	s271t1ine6k91	Calculate_unit_rate	cell	1	eol
2713	 lesson	s271x98q5smdq	Calculate_unit_rate	cell	1	eol
10508	 lesson	s171FZRaq	Calculate_unit_rate	cell	1	eol
1231	 lesson	si0PeR6q	Calculate_unit_rate	cell	0	eol
3445	 lesson	s271251mmmepk	Calculate_unit_rate	cell	1	eol
689	 lesson	sSgkn3l2	Calculate_unit_rate	cell	0	eol
10592	 lesson	sj2w80	Calculate_unit_rate	cell	1	eol
5870	 lesson	s2715zk8yvhm2	Calculate_unit_rate	cell	0	eol
5669	 lesson	s271wyu7zk6jj	Calculate_unit_rate	cell	1	eol
3653	 lesson	s271i4z6165wh	Calculate_unit_rate	cell	1	eol
15039	 lesson	s248lip48d	Calculate_unit_rate	cell	0	eol
8126	 lesson	s250wz0z176z7	Calculate_unit_rate	cell	0	eol
293	 lesson	sZBj33oo	Calculate_unit_rate	cell	0	eol
16647	 lesson	s2485t3e6y	Calculate_unit_rate	cell	1	eol
1793	 lesson	sudA9670	Calculate_unit_rate	cell	0	eol
9032	 lesson	s171SpYVZ	Calculate_unit_rate	cell	1	eol
4015	 lesson	s27175h0ai21t	Calculate_unit_rate	cell	1	eol
2790	 lesson	s271ftvxgudil	Calculate_unit_rate	cell	1	eol
9025	 lesson	s171SpYVZ	Calculate_unit_rate	cell	1	eol
14527	 lesson	s248e6z0sm	Calculate_unit_rate	cell	1	eol
